seed,comm
0.0,1.636789796907122e-05
0.0,2.0732670760823547e-05
0.0,0.00019968835522266888
0.0,0.0001680437524824645
0.0,0.00014403750212782675
0.0,1.855028436494738e-05
0.0,3.273579593814244e-06
0.0,6.001562588659447e-05
0.0,4.3647727917523256e-06
0.0,6.43803986783468e-05
0.0,1.3094318375256977e-05
0.0,2.9462216344328195e-05
0.0,7.63835238556657e-06
0.0,7.63835238556657e-06
0.0,2.1823863958761628e-06
0.0,0.0002389713103484398
0.0,9.820738781442732e-06
0.0,0.00019532358243091655
0.0,1.2003125177318894e-05
0.0,2.291505715669971e-05
0.0,3.8191761927832846e-05
0.0,2.509744355257587e-05
0.0,9.711619461648923e-05
0.0,4.910369390721366e-05
0.0,6.547159187628488e-06
0.0,0.00017240852527421684
0.0,1.3094318375256977e-05
0.0,0.000429930119987604
0.0,1.9641477562885464e-05
0.0,6.983636466803721e-05
0.0,6.547159187628488e-06
0.0,0.00012548721776287934
0.0,1.527670477113314e-05
0.0,0.00029462216344328194
0.0,3.710056872989476e-05
0.0,1.7459091167009302e-05
0.0,0.0002629775607030776
0.0,5.4559659896904065e-06
0.0,2.1823863958761628e-06
0.0,9.92985810123654e-05
0.0,1.855028436494738e-05
0.0,1.7459091167009302e-05
0.0,6.001562588659447e-05
0.0,4.583011431339942e-05
0.0,9.3842615022675e-05
0.0,9.711619461648923e-05
0.0,0.00034809063014224796
0.0,0.00015385824090926947
0.0,6.983636466803721e-05
0.0,6.547159187628488e-05
0.0,8.18394898453561e-05
0.0,0.00035900256212162873
0.0,5.1286080303089824e-05
0.0,3.1644602740204356e-05
0.0,4.3647727917523256e-06
0.0,6.656278507422296e-05
0.0,4.4738921115461335e-05
0.0,1.7459091167009302e-05
0.0,8.729545583504651e-06
0.0,3.273579593814244e-05
0.0,3.273579593814244e-06
0.0,0.00045284517714430373
0.0,0.00011021051299174621
0.0,2.509744355257587e-05
0.0,5.674204629278023e-05
0.0,6.547159187628488e-06
0.0,0.00026734233349482995
0.0,1.636789796907122e-05
0.0,0.00030880767501647704
0.0,0.00018877642324328808
0.0,3.710056872989476e-05
0.0,0.00027607187907833456
0.0,5.4559659896904065e-06
0.0,6.765397827216104e-05
0.0,0.0001407639225340125
0.0,1.855028436494738e-05
0.0,3.8191761927832846e-05
0.0,0.0001756821048680311
0.0,2.291505715669971e-05
0.0,5.674204629278023e-05
0.0,4.910369390721366e-05
0.0,0.00019095880963916422
0.0,5.019488710515174e-05
0.0,2.0732670760823547e-05
0.0,7.638352385566569e-05
0.0,3.928295512577093e-05
0.0,1.2003125177318894e-05
0.0,6.765397827216104e-05
0.0,3.600937553195669e-05
0.0,3.8191761927832846e-05
0.0,2.509744355257587e-05
0.0,6.547159187628488e-06
0.0,4.3647727917523256e-06
0.0,6.547159187628488e-06
0.0,4.3647727917523256e-06
0.0,0.00018441165045153575
0.0,7.63835238556657e-06
0.0,0.0001276696041587555
0.0,0.0002040531280144212
0.0,8.729545583504651e-06
0.0,0.00010038977421030348
0.0,5.4559659896904065e-06
0.0,4.3647727917523256e-06
0.0,3.273579593814244e-06
0.0,4.3647727917523256e-06
0.0,0.0001931411960350404
0.0,0.0001756821048680311
0.0,0.00024660966273400636
0.01,9.820738781442732e-06
0.0,4.3647727917523256e-06
0.0,4.3647727917523256e-06
0.0,4.4738921115461335e-05
0.0,0.00012221363816906512
0.0,1.9641477562885464e-05
0.0,7.63835238556657e-06
0.0,1.4185511573195058e-05
0.0,1.7459091167009302e-05
0.0,1.0911931979380813e-05
0.0,7.63835238556657e-06
0.0,2.1823863958761628e-06
0.0,3.273579593814244e-06
0.0,8.729545583504651e-06
0.0,4.3647727917523256e-06
0.0,2.1823863958761626e-05
0.0,1.3094318375256977e-05
0.0,4.583011431339942e-05
0.0,4.3647727917523256e-06
0.0,0.00013094318375256976
0.0,8.729545583504651e-06
0.0,3.273579593814244e-06
0.0,2.1823863958761628e-06
0.0,5.892443268865639e-05
0.0,4.69213075113375e-05
0.0,5.4559659896904065e-06
0.0,2.1823863958761628e-06
0.0,4.3647727917523256e-06
0.0,2.1823863958761628e-06
0.0,9.820738781442732e-05
0.0,3.928295512577093e-05
0.0,1.636789796907122e-05
0.0,1.3094318375256977e-05
0.0,3.273579593814244e-06
0.0,8.620426263710842e-05
0.0,0.0001276696041587555
0.0,1.3094318375256977e-05
0.0,0.00045066279074842757
0.0,3.273579593814244e-06
0.0,8.729545583504651e-06
0.0,7.201875106391337e-05
0.0,9.820738781442732e-06
0.0,6.43803986783468e-05
0.0,3.273579593814244e-06
0.0,0.00018986761644122614
0.0,4.583011431339942e-05
0.0,5.4559659896904065e-06
0.0,3.273579593814244e-06
0.0,6.547159187628488e-06
0.0,5.4559659896904065e-06
0.0,4.3647727917523256e-06
0.0,2.1823863958761628e-06
0.0,1.0911931979380813e-05
0.0,0.00041247102882059476
0.0,2.291505715669971e-05
0.0,1.855028436494738e-05
0.0,3.273579593814244e-06
0.0,6.547159187628488e-06
0.0,0.00020077954842060697
0.0,2.1823863958761628e-06
0.0,2.7279829948452033e-05
0.0,8.838664903298459e-05
0.0,4.364772791752325e-05
0.0,8.402187624123226e-05
0.0,2.1823863958761628e-06
0.0,4.4738921115461335e-05
0.0,1.4185511573195058e-05
0.0,8.72954558350465e-05
0.0,3.710056872989476e-05
0.0,8.729545583504651e-06
0.0,5.237727350102791e-05
0.0,6.656278507422296e-05
0.0,0.00019532358243091655
0.0,2.291505715669971e-05
0.0,5.4559659896904065e-06
0.0,0.000281527845068025
0.0,2.1823863958761628e-06
0.0,2.1823863958761628e-06
0.0,6.547159187628488e-05
0.0,2.7279829948452033e-05
0.0,5.674204629278023e-05
0.0,3.382698913608052e-05
0.0,4.910369390721366e-05
0.0,4.583011431339942e-05
0.0,4.3647727917523256e-06
0.0,5.892443268865639e-05
0.0,0.00013312557014844592
0.0,5.019488710515174e-05
0.0,1.527670477113314e-05
0.0,5.237727350102791e-05
0.0,0.00014840227491957905
0.0,6.547159187628488e-06
0.0,0.00014403750212782675
0.0,0.00019095880963916422
0.0,1.0911931979380813e-05
0.0,8.729545583504651e-06
0.0,1.636789796907122e-05
0.0,9.820738781442732e-06
0.0,2.9462216344328195e-05
0.0,3.273579593814244e-06
0.0,2.1823863958761628e-06
0.0,4.255653471958517e-05
0.0,2.0732670760823547e-05
0.0,2.8371023146390115e-05
0.0,2.1823863958761628e-06
0.0,2.8371023146390115e-05
0.0,2.1823863958761628e-06
0.0,4.3647727917523256e-06
0.0,0.0001353079565443221
0.0,8.729545583504651e-06
0.0,4.3647727917523256e-06
0.0,0.00028371023146390117
0.0,2.0732670760823547e-05
0.0,6.547159187628488e-05
0.0,1.4185511573195058e-05
0.0,8.729545583504651e-06
0.0,2.1823863958761626e-05
0.0,5.783323949071831e-05
0.0,1.4185511573195058e-05
0.0,3.273579593814244e-06
0.0,4.3647727917523256e-06
0.0,6.547159187628488e-06
0.0,5.237727350102791e-05
0.0,2.7279829948452033e-05
0.0,1.527670477113314e-05
0.0,6.983636466803721e-05
0.0,5.783323949071831e-05
0.0,9.820738781442732e-06
0.0,0.00011675767217937471
0.0,2.1823863958761628e-06
0.0,8.729545583504651e-06
0.0,1.4185511573195058e-05
0.0,2.509744355257587e-05
0.0,6.547159187628488e-06
0.0,6.547159187628488e-06
0.0,3.4918182334018604e-05
0.0,5.674204629278023e-05
0.0,5.4559659896904065e-06
0.0,0.00011348409258556046
0.0,1.4185511573195058e-05
0.0,2.1823863958761628e-06
0.0,0.00011021051299174621
0.0,2.1823863958761628e-06
0.0,7.529233065772761e-05
0.0,5.4559659896904065e-05
0.0,1.527670477113314e-05
0.0,6.547159187628488e-06
0.0,2.1823863958761628e-06
0.0,0.00010911931979380813
0.0,6.547159187628488e-05
0.0,3.273579593814244e-06
0.0,9.820738781442732e-06
0.0,4.3647727917523256e-06
0.0,2.291505715669971e-05
0.0,1.636789796907122e-05
0.0,1.0911931979380813e-05
0.0,8.729545583504651e-06
0.0,1.0911931979380813e-05
0.0,1.7459091167009302e-05
0.0,1.3094318375256977e-05
0.0,2.509744355257587e-05
0.0,5.4559659896904065e-06
0.0,1.3094318375256977e-05
0.0,0.00023133295796287325
0.0,1.3094318375256977e-05
0.0,9.3842615022675e-05
0.0,3.273579593814244e-06
0.0,7.63835238556657e-06
0.0,2.1823863958761628e-06
0.0,1.4185511573195058e-05
0.0,1.3094318375256977e-05
0.0,0.00014731108172164097
0.0,1.7459091167009302e-05
0.0,1.527670477113314e-05
0.0,6.110681908453256e-05
0.0,4.3647727917523256e-06
0.0,6.547159187628488e-06
0.0,4.3647727917523256e-06
0.0,0.00018004687765978342
0.0,2.1823863958761628e-06
0.0,6.547159187628488e-06
0.0,1.855028436494738e-05
0.0,5.4559659896904065e-06
0.0,3.273579593814244e-06
0.0,2.0732670760823547e-05
0.0,4.4738921115461335e-05
0.0,7.63835238556657e-06
0.0,2.291505715669971e-05
0.0,9.820738781442732e-06
0.0,1.527670477113314e-05
0.0,5.4559659896904065e-06
0.0,3.273579593814244e-06
0.0,6.547159187628488e-06
0.0,3.710056872989476e-05
0.0,8.511306943917034e-05
0.0,3.273579593814244e-06
0.0,2.1823863958761626e-05
0.0,6.110681908453256e-05
0.0,1.7459091167009302e-05
0.0,7.63835238556657e-06
0.0,4.037414832370901e-05
0.0,0.00013312557014844592
0.0,3.273579593814244e-06
0.0,1.2003125177318894e-05
0.0,2.1823863958761628e-06
0.0,2.0732670760823547e-05
0.0,3.273579593814244e-06
0.0,2.1823863958761626e-05
0.0,6.983636466803721e-05
0.0,8.729545583504651e-06
0.0,6.547159187628488e-06
0.0,6.110681908453256e-05
0.0,5.4559659896904065e-06
0.0,8.729545583504651e-06
0.0,2.0732670760823547e-05
0.0,6.765397827216104e-05
0.0,6.765397827216104e-05
0.0,4.3647727917523256e-06
0.0,3.382698913608052e-05
0.0,2.1823863958761628e-06
0.0,3.928295512577093e-05
0.0,2.1823863958761626e-05
0.0,2.0732670760823547e-05
0.0,1.636789796907122e-05
0.0,4.3647727917523256e-06
0.0,8.838664903298459e-05
0.0,3.710056872989476e-05
0.0,1.3094318375256977e-05
0.0,4.3647727917523256e-06
0.0,4.910369390721366e-05
0.0,7.420113745978953e-05
0.0,1.2003125177318894e-05
0.0,5.565085309484215e-05
0.0,5.4559659896904065e-06
0.0,6.547159187628488e-06
0.0,8.729545583504651e-06
0.0,8.729545583504651e-06
0.0,3.055340954226628e-05
0.0,8.72954558350465e-05
0.0,2.1823863958761628e-06
0.0,5.4559659896904065e-05
0.0,4.910369390721366e-05
0.0,6.110681908453256e-05
0.0,3.1644602740204356e-05
0.0,4.3647727917523256e-06
0.0,2.1823863958761628e-06
0.0,4.3647727917523256e-06
0.0,9.820738781442732e-06
0.0,7.310994426185144e-05
0.0,2.1823863958761628e-06
0.0,2.509744355257587e-05
0.0,2.1823863958761628e-06
0.0,1.3094318375256977e-05
0.0,2.1823863958761628e-06
0.0,4.3647727917523256e-06
0.0,3.8191761927832846e-05
0.0,5.4559659896904065e-06
0.0,1.4185511573195058e-05
0.0,8.074829664741802e-05
0.0,2.1823863958761628e-06
0.0,9.820738781442732e-06
0.0,9.820738781442732e-06
0.0,1.636789796907122e-05
0.0,1.3094318375256977e-05
0.0,3.273579593814244e-06
0.0,2.8371023146390115e-05
0.0,2.1823863958761628e-06
0.0,0.00011784886537731278
0.0,8.729545583504651e-06
0.0,3.273579593814244e-06
0.0,2.1823863958761626e-05
0.0,4.3647727917523256e-06
0.0,1.527670477113314e-05
0.0,2.1823863958761628e-06
0.0,0.0001680437524824645
0.0,8.729545583504651e-06
0.0,3.928295512577093e-05
0.0,8.729545583504651e-06
0.0,6.219801228247063e-05
0.0,3.710056872989476e-05
0.0,8.729545583504651e-06
0.0,6.547159187628488e-05
0.0,1.527670477113314e-05
0.0,2.291505715669971e-05
0.0,1.3094318375256977e-05
0.0,2.1823863958761628e-06
0.0,4.3647727917523256e-06
0.0,6.547159187628488e-06
0.0,4.3647727917523256e-06
0.0,1.527670477113314e-05
0.0,1.527670477113314e-05
0.0,1.7459091167009302e-05
0.0,1.9641477562885464e-05
0.0,8.729545583504651e-06
0.0,1.0911931979380813e-05
0.0,2.1823863958761628e-06
0.0,1.2003125177318894e-05
0.0,3.273579593814244e-05
0.0,4.3647727917523256e-06
0.0,2.1823863958761628e-06
0.0,3.273579593814244e-06
0.0,1.636789796907122e-05
0.0,1.0911931979380813e-05
0.0,1.7459091167009302e-05
0.0,5.783323949071831e-05
0.0,4.3647727917523256e-06
0.0,3.273579593814244e-06
0.0,7.63835238556657e-06
0.0,7.747471705360377e-05
0.0,2.291505715669971e-05
0.0,7.63835238556657e-06
0.0,9.820738781442732e-06
0.0,2.1823863958761626e-05
0.0,2.1823863958761626e-05
0.0,1.0911931979380813e-05
0.0,2.1823863958761626e-05
0.0,1.4185511573195058e-05
0.0,1.4185511573195058e-05
0.0,2.291505715669971e-05
0.0,5.4559659896904065e-06
0.0,2.1823863958761628e-06
0.0,3.1644602740204356e-05
0.0,3.273579593814244e-06
0.0,3.4918182334018604e-05
0.0,2.509744355257587e-05
0.0,3.273579593814244e-06
0.0,1.636789796907122e-05
0.0,1.9641477562885464e-05
0.0,2.1823863958761626e-05
0.0,2.1823863958761628e-06
0.0,4.583011431339942e-05
0.0,3.273579593814244e-06
0.0,2.1823863958761628e-06
0.0,8.729545583504651e-06
0.0,1.2003125177318894e-05
0.0,5.019488710515174e-05
0.0,2.6188636750513953e-05
0.0,0.00019423238923297847
0.0,2.1823863958761628e-06
0.0,5.1286080303089824e-05
0.0,8.729545583504651e-06
0.0,3.928295512577093e-05
0.0,5.4559659896904065e-06
0.0,1.2003125177318894e-05
0.0,3.273579593814244e-06
0.0,4.3647727917523256e-06
0.0,3.273579593814244e-06
0.0,4.3647727917523256e-06
0.0,2.8371023146390115e-05
0.0,1.4185511573195058e-05
0.0,3.273579593814244e-06
0.0,3.273579593814244e-06
0.0,1.2003125177318894e-05
0.0,2.291505715669971e-05
0.0,8.729545583504651e-06
0.0,1.0911931979380813e-05
0.0,3.273579593814244e-06
0.0,8.729545583504651e-06
0.0,4.3647727917523256e-06
0.0,2.1823863958761628e-06
0.0,1.7459091167009302e-05
0.0,2.1823863958761628e-06
0.0,5.4559659896904065e-06
0.0,6.547159187628488e-06
0.0,1.0911931979380813e-05
0.0,2.1823863958761626e-05
0.0,5.4559659896904065e-06
0.0,1.636789796907122e-05
0.0,6.547159187628488e-05
0.0,1.3094318375256977e-05
0.0,4.69213075113375e-05
0.0,2.1823863958761628e-06
0.0,1.7459091167009302e-05
0.0,2.291505715669971e-05
0.0,0.0001636789796907122
0.0,9.820738781442732e-06
0.0,2.291505715669971e-05
0.0,0.00013203437695050784
0.0,5.4559659896904065e-06
0.0,6.547159187628488e-06
0.0,6.547159187628488e-05
0.0,9.820738781442732e-06
0.0,9.820738781442732e-06
0.0,2.1823863958761626e-05
0.0,4.037414832370901e-05
0.0,3.273579593814244e-06
0.0,1.2003125177318894e-05
0.0,2.1823863958761628e-06
0.0,8.729545583504651e-06
0.0,1.9641477562885464e-05
0.0,7.63835238556657e-06
0.0,8.729545583504651e-06
0.0,3.1644602740204356e-05
0.0,7.63835238556657e-06
0.0,1.527670477113314e-05
0.0,1.3094318375256977e-05
0.0,2.1823863958761628e-06
0.0,3.273579593814244e-06
0.0,8.729545583504651e-06
0.0,2.1823863958761628e-06
0.0,1.0911931979380813e-05
0.0,4.3647727917523256e-06
0.0,3.273579593814244e-06
0.0,7.856591025154186e-05
0.0,2.1823863958761628e-06
0.0,1.3094318375256977e-05
0.0,5.4559659896904065e-06
0.0,2.4006250354637788e-05
0.0,1.855028436494738e-05
0.0,5.4559659896904065e-06
0.0,6.547159187628488e-06
0.0,1.0911931979380813e-05
0.0,8.729545583504651e-06
0.0,4.3647727917523256e-06
0.0,7.63835238556657e-06
0.0,2.6188636750513953e-05
0.0,1.636789796907122e-05
0.0,7.63835238556657e-06
0.0,1.636789796907122e-05
0.0,4.3647727917523256e-06
0.0,4.583011431339942e-05
0.0,6.001562588659447e-05
0.0,9.820738781442732e-06
0.0,9.820738781442732e-06
0.0,4.3647727917523256e-06
0.0,2.291505715669971e-05
0.0,7.63835238556657e-06
0.0,5.4559659896904065e-06
0.0,2.1823863958761628e-06
0.0,5.892443268865639e-05
0.0,2.291505715669971e-05
0.0,3.273579593814244e-06
0.0,1.4185511573195058e-05
0.0,2.0732670760823547e-05
0.0,2.1823863958761628e-06
0.0,2.7279829948452033e-05
0.0,5.4559659896904065e-06
0.0,4.3647727917523256e-06
0.0,2.1823863958761628e-06
0.0,2.1823863958761628e-06
0.0,1.2003125177318894e-05
0.0,7.63835238556657e-06
0.0,2.0732670760823547e-05
0.0,6.547159187628488e-06
0.0,8.729545583504651e-06
0.0,1.7459091167009302e-05
0.0,3.8191761927832846e-05
0.0,4.4738921115461335e-05
0.0,5.4559659896904065e-06
0.0,2.291505715669971e-05
0.0,4.4738921115461335e-05
0.0,1.527670477113314e-05
0.0,4.3647727917523256e-06
0.0,5.4559659896904065e-06
0.0,7.63835238556657e-06
0.0,2.1823863958761628e-06
0.0,2.0732670760823547e-05
0.01,3.273579593814244e-06
0.0,4.3647727917523256e-06
0.0,3.4918182334018604e-05
0.0,1.9641477562885464e-05
0.0,9.820738781442732e-06
0.0,8.293068304329419e-05
0.0,6.547159187628488e-06
0.0,4.037414832370901e-05
0.0,2.291505715669971e-05
0.0,2.1823863958761628e-06
0.0,3.273579593814244e-06
0.0,3.273579593814244e-06
0.0,3.273579593814244e-06
0.0,4.4738921115461335e-05
0.0,2.1823863958761628e-06
0.0,4.3647727917523256e-06
0.0,3.273579593814244e-06
0.0,1.855028436494738e-05
0.0,2.0732670760823547e-05
0.0,2.1823863958761628e-06
0.0,2.1823863958761626e-05
0.0,1.9641477562885464e-05
0.0,2.4006250354637788e-05
0.0,3.273579593814244e-06
0.0,8.729545583504651e-06
0.0,6.547159187628488e-06
0.0,3.273579593814244e-06
0.0,9.820738781442732e-06
0.0,3.4918182334018604e-05
0.0,1.9641477562885464e-05
0.0,1.527670477113314e-05
0.0,2.9462216344328195e-05
0.0,1.3094318375256977e-05
0.0,2.291505715669971e-05
0.0,2.291505715669971e-05
0.0,4.3647727917523256e-06
0.0,3.382698913608052e-05
0.0,7.63835238556657e-06
0.0,1.2003125177318894e-05
0.0,7.63835238556657e-06
0.0,4.8012500709275576e-05
0.0,8.729545583504651e-06
0.0,2.4006250354637788e-05
0.0,5.4559659896904065e-06
0.0,6.547159187628488e-06
0.0,2.1823863958761628e-06
0.0,2.4006250354637788e-05
0.0,7.63835238556657e-06
0.0,5.4559659896904065e-06
0.0,2.291505715669971e-05
0.0,7.63835238556657e-06
0.0,5.4559659896904065e-06
0.0,8.511306943917034e-05
0.0,2.1823863958761628e-06
0.0,7.529233065772761e-05
0.0,2.509744355257587e-05
0.0,1.7459091167009302e-05
0.0,9.820738781442732e-06
0.0,7.63835238556657e-06
0.0,6.547159187628488e-06
0.0,5.4559659896904065e-06
0.0,6.547159187628488e-06
0.0,3.382698913608052e-05
0.0,2.509744355257587e-05
0.0,3.273579593814244e-06
0.0,4.3647727917523256e-06
0.0,9.820738781442732e-06
0.0,4.69213075113375e-05
0.0,1.527670477113314e-05
0.0,1.0911931979380813e-05
0.0,4.3647727917523256e-06
0.0,3.273579593814244e-06
0.0,4.3647727917523256e-06
0.0,1.7459091167009302e-05
0.0,3.4918182334018604e-05
0.0,9.820738781442732e-06
0.0,9.820738781442732e-06
0.0,2.1823863958761628e-06
0.0,6.547159187628488e-06
0.0,6.547159187628488e-06
0.0,6.547159187628488e-06
0.0,1.3094318375256977e-05
0.0,8.729545583504651e-06
0.0,2.509744355257587e-05
0.0,6.547159187628488e-06
0.0,1.7459091167009302e-05
0.0,8.729545583504651e-06
0.0,4.3647727917523256e-06
0.0,2.1823863958761628e-06
0.0,8.293068304329419e-05
0.0,5.4559659896904065e-06
0.0,3.600937553195669e-05
0.0,2.1823863958761628e-06
0.0,1.4185511573195058e-05
0.0,1.2003125177318894e-05
0.0,4.3647727917523256e-06
