seed,comm
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,6
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,7
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,8
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,9
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,10
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,11
0.0,12
0.0,12
0.0,12
0.0,12
0.0,12
0.0,12
0.0,12
0.0,12
0.0,13
0.0,13
0.0,13
0.0,13
0.0,13
0.0,13
0.0,13
0.0,14
0.0,14
0.0,14
0.0,14
0.0,14
0.0,14
0.0,14
0.0,15
0.0,15
0.0,15
0.0,15
0.0,15
0.0,15
0.0,15
0.0,15
0.0,15
0.0,15
0.0,15
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,16
0.0,17
0.0,17
0.0,17
0.0,17
0.0,17
0.0,17
0.0,17
0.0,17
0.0,17
0.0,17
0.0,18
0.0,18
0.0,18
0.0,18
0.0,18
0.0,18
0.0,18
0.0,18
0.0,18
0.0,18
0.0,19
0.0,19
0.0,19
0.0,19
0.0,19
0.0,19
0.0,19
0.0,19
0.0,19
0.0,19
0.0,19
0.0,20
0.0,20
0.0,20
0.0,20
0.0,20
0.0,20
0.0,20
0.0,21
0.0,21
0.0,21
0.0,21
0.0,22
0.0,22
0.0,22
0.0,22
0.0,22
0.0,22
0.0,22
0.0,23
0.0,23
0.0,23
0.0,23
0.0,23
0.0,23
0.0,23
0.0,23
0.0,23
0.0,23
0.0,23
0.0,24
0.0,24
0.0,24
0.0,24
0.0,24
0.0,24
0.0,24
0.0,25
0.0,25
0.0,25
0.0,25
0.0,25
0.0,25
0.0,25
0.0,25
0.0,25
0.0,25
0.0,26
0.0,26
0.0,26
0.0,26
0.0,26
0.0,26
0.0,26
0.0,26
0.0,27
0.0,27
0.0,27
0.0,27
0.0,28
0.0,28
0.0,28
0.0,28
0.0,28
0.0,28
0.0,28
0.0,28
0.0,28
0.0,29
0.0,29
0.0,29
0.0,29
0.0,30
0.0,30
0.0,30
0.0,31
0.0,31
0.0,32
0.0,32
0.0,32
0.0,32
0.0,32
0.0,33
0.0,33
0.0,33
0.0,33
0.0,34
0.0,34
0.0,35
0.0,35
0.0,35
0.0,35
0.0,35
0.0,35
0.0,35
0.0,36
0.0,36
0.0,36
0.0,36
0.0,36
0.0,36
0.0,36
0.0,36
0.0,36
0.0,36
0.0,37
0.0,37
0.0,37
0.0,37
0.0,37
0.0,37
0.0,37
0.0,37
0.0,37
0.0,38
0.0,38
0.0,38
0.0,39
0.0,39
0.0,39
0.0,39
0.0,39
0.0,39
0.0,39
0.0,40
0.0,40
0.0,40
0.0,40
0.0,41
0.0,41
0.0,41
0.0,41
0.0,41
0.0,42
0.0,42
0.0,43
0.0,43
0.0,43
0.0,43
0.0,43
0.0,43
0.0,43
0.0,43
0.0,45
0.0,45
0.0,45
0.0,45
0.0,46
0.0,46
0.0,46
0.0,46
0.0,46
0.0,46
0.0,46
0.0,46
0.0,46
0.0,47
0.0,47
0.0,47
0.0,47
0.0,47
0.0,47
0.0,48
0.0,48
0.0,48
0.0,48
0.0,48
0.0,49
0.0,49
0.0,49
0.0,49
0.0,49
0.0,49
0.0,49
0.0,50
0.0,51
0.0,51
0.0,51
0.0,51
0.0,52
0.0,52
0.0,52
0.0,52
0.0,52
0.0,52
0.0,53
0.0,53
0.0,53
0.0,53
0.0,54
0.0,54
0.0,54
0.0,54
0.0,55
0.0,55
0.0,56
0.0,56
0.0,56
0.0,56
0.0,56
0.0,56
0.0,56
0.0,56
0.0,57
0.0,58
0.0,58
0.0,58
0.0,59
0.0,59
0.0,59
0.0,59
0.0,60
0.0,60
0.0,61
0.0,61
0.0,61
0.0,61
0.0,61
0.0,61
0.0,61
0.0,62
0.0,64
0.0,66
0.0,67
0.0,67
0.0,68
0.0,69
0.0,69
0.0,70
0.0,70
0.0,71
0.0,71
0.0,71
0.0,71
0.0,71
0.0,71
0.0,71
0.0,71
0.0,72
0.0,73
0.0,74
0.0,74
0.0,74
0.0,75
0.0,75
0.0,76
0.0,76
0.0,77
0.0,77
0.0,78
0.0,78
0.0,78
0.0,78
0.0,78
0.0,79
0.0,79
0.0,79
0.0,79
0.0,79
0.0,81
0.0,81
0.0,82
0.0,83
0.0,85
0.0,85
0.0,85
0.0,85
0.0,86
0.0,86
0.0,87
0.0,87
0.0,88
0.0,88
0.0,88
0.0,89
0.0,89
0.0,89
0.0,90
0.0,90
0.0,91
0.0,92
0.0,92
0.0,93
0.0,93
0.0,93
0.0,93
0.0,93
0.0,94
0.0,94
0.0,94
0.0,97
0.0,97
0.0,98
0.0,99
0.0,99
0.0,100
0.0,101
0.0,101
0.0,101
0.0,101
0.0,101
0.0,101
0.0,101
0.0,101
0.0,102
0.0,103
0.0,103
0.0,103
0.0,104
0.0,105
0.0,106
0.0,106
0.0,106
0.0,107
0.0,108
0.0,109
0.0,109
0.0,109
0.0,109
0.0,110
0.0,110
0.0,110
0.0,111
0.0,111
0.0,112
0.0,114
0.0,114
0.0,114
0.0,114
0.0,115
0.0,118
0.0,119
0.0,119
0.0,120
0.0,120
0.0,120
0.0,121
0.0,122
0.0,124
0.0,125
0.0,127
0.0,128
0.0,128
0.0,130
0.0,131
0.0,131
0.0,131
0.0,131
0.0,132
0.0,132
0.0,135
0.0,135
0.0,138
0.0,138
0.0,138
0.0,139
0.0,140
0.0,141
0.0,141
0.0,144
0.0,144
0.0,144
0.0,145
0.0,145
0.0,146
0.0,147
0.0,147
0.0,147
0.0,148
0.0,152
0.0,152
0.0,153
0.0,154
0.0,155
0.0,157
0.0,158
0.0,158
0.0,159
0.0,159
0.0,160
0.0,160
0.0,161
0.0,163
0.0,170
0.0,170
0.0,174
0.0,174
0.0,174
0.0,175
0.0,175
0.0,176
0.0,177
0.0,182
0.0,183
0.0,185
0.0,187
0.0,191
0.0,192
0.0,194
0.0,194
0.0,195
0.0,195
0.0,196
0.0,201
0.0,203
0.0,205
0.0,207
0.0,208
0.0,211
0.0,212
0.0,212
0.0,215
0.0,218
0.0,219
0.0,219
0.0,222
0.0,222
0.0,223
0.0,223
0.0,224
0.0,224
0.0,225
0.0,225
0.0,226
0.0,226
0.0,226
0.0,227
0.0,227
0.0,227
0.0,227
0.0,229
0.0,229
0.0,229
0.0,229
0.0,230
0.0,230
0.0,232
0.0,236
0.0,238
0.0,239
0.0,240
0.0,248
0.0,251
0.0,252
0.0,260
0.0,261
0.0,263
0.0,264
0.0,266
0.0,266
0.0,268
0.0,273
0.0,280
0.0,290
0.0,290
0.0,291
0.0,292
0.0,293
0.0,295
0.0,296
0.0,298
0.0,299
0.0,300
0.0,306
0.0,309
0.0,314
0.0,319
0.0,322
0.0,323
0.0,329
0.0,332
0.0,335
0.0,341
0.0,345
0.0,346
0.0,346
0.0,349
0.0,350
0.0,357
0.0,363
0.0,363
0.0,366
0.0,367
0.0,369
0.0,371
0.0,373
0.0,376
0.0,381
0.0,382
0.0,384
0.0,385
0.0,389
0.0,393
0.0,394
0.0,400
0.0,401
0.0,405
0.0,408
0.0,416
0.0,420
0.0,420
0.0,430
0.0,432
0.0,438
0.0,445
0.0,448
0.0,466
0.0,468
0.0,472
0.0,476
0.0,481
0.0,483
0.0,492
0.0,504
0.0,506
0.0,508
0.0,511
0.0,516
0.0,521
0.0,522
0.0,526
0.0,528
0.0,534
0.0,545
0.0,555
0.0,580
0.0,589
0.0,601
0.0,601
1.0,608
1.0,609
0.0,611
0.0,613
1.0,616
0.0,628
0.0,636
0.0,644
0.0,654
1.0,662
0.0,668
0.0,699
0.0,703
1.0,711
0.0,713
0.0,716
1.0,733
1.0,733
0.0,734
1.0,751
0.0,754
0.0,764
0.0,777
0.0,777
0.0,787
1.0,796
0.0,818
0.0,837
1.0,850
1.0,864
1.0,875
1.0,875
0.0,883
1.0,910
1.0,911
0.0,967
0.0,974
0.0,985
0.0,991
1.0,994
0.0,995
0.0,999
1.0,1004
1.0,1012
0.0,1032
0.0,1095
1.0,1098
1.0,1130
1.0,1254
1.0,1272
1.0,1285
0.0,1292
0.0,1307
1.0,1307
0.0,1308
0.0,1334
1.0,1385
1.0,1412
1.0,1434
0.0,1478
1.0,1518
1.0,1519
1.0,1543
1.0,1575
1.0,1664
0.0,1702
1.0,1736
1.0,1803
0.0,1807
1.0,1814
1.0,1864
1.0,1988
1.0,2067
1.0,2069
1.0,2073
1.0,2078
1.0,2078
1.0,2088
1.0,2195
1.0,2227
1.0,2414
1.0,2464
1.0,2569
1.0,2582
1.0,2608
1.0,3011
1.0,3021
1.0,3170
1.0,3177
1.0,3220
1.0,3294
1.0,3321
1.0,3379
1.0,3538
1.0,3568
1.0,3600
1.0,3671
1.0,4013
1.0,4027
1.0,4033
1.0,4386
1.0,4386
1.0,4693
1.0,4775
1.0,5199
1.0,5215
1.0,5328
1.0,5427
1.0,5488
1.0,5560
1.0,5760
1.0,5947
1.0,6033
1.0,6277
0.0,6372
1.0,6628
1.0,6944
1.0,7191
1.0,7527
1.0,7605
1.0,7849
1.0,8672
1.0,9848
1.0,9949
2.0,10087
1.0,12982
1.0,16153
1.0,16491
1.0,16741
1.0,26467
1.0,32478
1.0,34961
1.0,42064
1.0,42851
1.0,48774
